,allies,bf (beta),c,c#,c++,clojure,coffeescript,collections,comments,crystal,dart,elixir,elm (beta),erlang (beta),f#,followers,following,fortran (beta),go,groovy (beta),haskell,honor,java,javascript,julia (beta),kotlin (beta),kumite,leaderboard position,lua (beta),most recent,nasm (beta),nim (beta),objective-c (beta),ocaml (beta),php,powershell (beta),purescript (beta),python,r (beta),rank,ruby,rust,scala (beta),shell,solidity (beta),sql,swift,total completed kata,total languages trained,translations,typescript,username,github,linkedin,time
4631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,cowberry,,,0
4632,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,62.0,0.0,0.0,0.0,0.0,4233.0,875.0,4594.0,0.0,0.0,14.0,717.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,0.0,0.0,BrookShuihuaLee,https://github.com/BrookShuihuaLee,,882
4633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1380.0,0.0,2372.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,0.0,0.0,DLR,,,1491
4634,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,163.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,activator47,,,516
4635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,tangye718,,,30
4636,252.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,596.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,0.0,crunk,https://github.com/ryanle42,,791
4637,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clojure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,nharsch,,,821
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,367.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Elixir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,0.0,0.0,ultimastorm,https://github.com/ultimastorm,,518
4639,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,ankurapte,,,90
4640,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,697.0,0.0,0.0,0.0,0.0,228.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,Ruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,MaxBlaushild,https://github.com/MaxBlaushild,,517
4641,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,3563.0,151.0,2620.0,0.0,0.0,0.0,975.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7392.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,0.0,0.0,cbsoundbite,,,944
4642,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,275.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,wehann,https://github.com/wehann,,303
4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5284.0,0.0,13.0,0.0,0.0,1.0,483.0,0.0,Rust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,Brynx,https://github.com/tomarrell,,1492
4644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,nesterkin.am,,,273
4645,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,156.0,0.0,112.0,0.0,0.0,321.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,5.0,55.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,6.0,0.0,0.0,mv86,https://github.com/mv86,,607
4646,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,609.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,yangtheng,https://github.com/yangtheng,,426
4647,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,79.0,0.0,0.0,0.0,0.0,1017.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,0.0,0.0,blackjack94,https://github.com/blackjack94,,1216
4648,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,646.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,Ace_3,https://github.com/BenMiller3,,1126
4649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,byteknacker,https://github.com/byteknacker,,0
4650,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,440.0,0.0,0.0,0.0,0.0,872.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Ruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,0.0,0.0,tadan,https://github.com/tadasmajeris,,883
4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,754.0,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,Namekians,https://github.com/Namekians,,305
4652,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,149.0,0.0,0.0,0.0,0.0,611.0,4.0,1088.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,kdblitz,https://github.com/kdblitz,,731
4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2549.0,0.0,6381.0,0.0,0.0,1.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.0,0.0,0.0,nivoliev,,,854
4654,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,yuhui,,,0
4655,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,248.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,azmi-ben-helal,https://github.com/azmi-ben-helal,,0
4656,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,Cucumberry,https://github.com/cucumberry,,306
4657,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,25.0,282.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Haskell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,End3rS,https://github.com/rvdmarck,,337
4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,4382.0,0.0,2073.0,0.0,0.0,26.0,680.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,2.0,0.0,0.0,pwynn,https://github.com/pwynn,,914
4659,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,60.0,0.0,0.0,0.0,15.0,757.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0,0.0,0.0,tourn,https://github.com/tourn,,1614
4660,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,lustrzanydotyk,https://github.com/lustrzanydotyk,,275
4661,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,flashbac9k,,,61
4662,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,attilapalfi92,https://github.com/attilapalfi92,,0
4663,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,GrassJelly,,,0
4664,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,vbora,https://github.com/vbora,https://www.linkedin.com/in/vaibhav-bora-a865247,0
4665,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,113.0,0.0,0.0,0.0,0.0,228.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,Ruby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,59.0,3.0,0.0,31.0,dylanesque39,https://github.com/dylanesque,,607
4666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,ErikvanOosterhout,https://github.com/ErikvanOosterhout,,0
4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,traeH-Heart,https://github.com/traeH-Heart,,0
4668,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,73.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,wupa9,https://github.com/danielzy95,,182
4669,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,LaryGindsay,,,120
4670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,Nthomas1069,https://github.com/Nthomas1069,,395
4671,6.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,2223.0,7.0,589.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,4.0,0.0,0.0,acadet,https://github.com/acadet,,1035
4672,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,inelisoni,,,820
4673,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,motoxrdr21,,,366
4674,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0,0.0,0.0,229.0,532.0,0.0,503.0,0.0,0.0,1.0,0.0,0.0,Rust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0,0.0,saylu,https://github.com/saylu,,578
4675,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,1189.0,0.0,0.0,0.0,0.0,1085.0,3.0,1511.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,UselessMind,https://github.com/UselessMind,,579
4676,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,818.0,51.0,1841.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,LBBO,,,1035
4677,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,614.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,noobkenneth,https://github.com/noobkenneth,https://www.linkedin.com/in/kennethngjy/,245
4678,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,yyj,,,0
4679,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,Fingercomp,https://github.com/Fingercomp,,579
4680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,truoss,https://github.com/truoss,,0
4681,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,466.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,57.0,3.0,0.0,0.0,DivoDivnoe,https://github.com/DivoDivnoe,,487
4682,5.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,0.0,286.0,1601.0,0.0,832.0,0.0,0.0,1.0,0.0,0.0,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,88.0,7.0,4.0,0.0,lucky3,https://github.com/lucky3,,883
4683,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,m-16,,,152
4684,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,538.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,0.0,0.0,navalbanna,,,1096
4685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,f.cotter,,,92
4686,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,199.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,humb1ec0ding,https://github.com/humb1ec0ding,,519
4687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,0.0,0.0,2.0,0.0,0.0,352.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,50.0,3.0,0.0,0.0,Kenjusi,,,485
4688,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Plush,,,0
4689,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1071.0,3.0,1991.0,0.0,0.0,1.0,0.0,0.0,TypeScript,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,22.0,0.0,0.0,10.0,0.0,0.0,0.0,47.0,8.0,0.0,761.0,FatalMerlin,https://github.com/FatalMerlin,,304
4690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,0.0,0.0,ShnurJS,https://github.com/AlexPrudnikov,,518
